Scenario,corn,soy,sor,wheat,cult_area,fert_eff,irr_area,irr_eff,Corn,Soybeans,Sorghum,Wheat,Nitrate_kgyr,NegProfit_usd,Irr_m3
feasible_space,4.377733001300366,12.686841672192095,74.48716955516139,8.44825577134614,13.467147936751367,0.19496380673022884,18.728323426168878,-5.297430077364668,0.043777330013003664,0.12686841672192095,0.7448716955516139,0.08448255771346147,7671932.752011406,-108290489.20668018,184076828.30598056
feasible_space,38.20350577252102,32.71663123099716,28.126796340043658,0.953066656438164,-27.5067696753731,-6.344636941269972,29.81727380849817,2.212868412533309,0.3820350577252102,0.32716631230997156,0.2812679634004366,0.009530666564381729,6843765.131186778,-75522699.53010485,477380044.36050475
feasible_space,19.859212468088373,26.817227347400042,18.219491812576308,35.10406837193528,-12.698758657078493,4.30658366805152,10.670812073878011,-0.9487959609741807,0.19859212468088372,0.2681722734740004,0.18219491812576308,0.3510406837193528,7017966.787562484,-88699220.79250245,387273316.28995126
feasible_space,54.02237604637165,16.421242028729758,14.197117475683335,15.35926444921526,27.201785771627684,-0.06851285694120435,-23.613920256488957,2.543179726584814,0.5402237604637165,0.16421242028729757,0.14197117475683335,0.1535926444921526,8417556.074135212,-152236042.85299292,555023390.4930278
feasible_space,42.27203754614573,39.23037505799206,18.495169446796645,0.00241794906555981,22.146615553084295,-7.724811562922085,-28.63038463189616,3.134561071833131,0.4227203754614573,0.3923037505799206,0.18495169446796644,2.41794906556958e-5,8210268.952130059,-140190197.2203546,495318511.7743704
feasible_space,4.468738461494213,59.49134397998219,4.8099629865936,31.229954571929998,8.088990622414507,-9.242924063566607,-8.581975815894083,9.5916821076537,0.04468738461494213,0.5949134397998219,0.048099629865936,0.31229954571929996,7355947.948372539,-98608507.30653961,525534164.2732967
feasible_space,42.02285194299068,1.197132294997573,47.7253042437532,9.05471151825855,22.549554892372804,-6.878132162023801,-15.750088830495487,6.73181617031689,0.42022851942990674,0.01197132294997573,0.477253042437532,0.09054711518258551,8313305.807502874,-123315489.77147357,470782525.99745727
feasible_space,31.21915981651982,4.374958236211678,49.523436748356325,14.882445198912173,21.19618607190298,1.9097671199815824,-25.612764507253885,1.3054457590607917,0.3121915981651982,0.04374958236211678,0.49523436748356325,0.14882445198912175,8112746.751726127,-127875215.83036038,404366487.26471
feasible_space,18.542704008214642,14.680724527413258,24.18991453256691,42.58665693180519,1.9627862664554279,1.640626150514466,-15.939041771576274,7.232186417666032,0.18542704008214642,0.14680724527413258,0.24189914532566908,0.4258665693180519,7443169.432092508,-98294223.61096148,300161571.2351691
feasible_space,0.13256638340535573,65.08077046989463,30.025626534626355,4.761036612073653,-1.2664448138989997,-7.088706381493947,20.093160468053767,1.0225295940649222,0.0013256638340535573,0.6508077046989463,0.30025626534626354,0.04761036612073655,7069712.2273739865,-92341282.01353906,606203457.6134393
feasible_space,73.11588243331062,4.849402681268984,15.555785179502562,6.478929705917837,19.886131439199204,-7.5537207838709,-15.544432392690098,-5.842352943341015,0.7311588243331062,0.04849402681268984,0.15555785179502563,0.06478929705917835,8435140.313330987,-139729011.10377258,592914558.2333131
feasible_space,5.4824056944053154,44.70905153235654,35.75576276501641,14.052780008221738,-25.941791057016236,-4.1025358071094375,-16.611529510395137,-6.096970509610605,0.05482405694405315,0.4470905153235654,0.3575576276501641,0.14052780008221732,6553558.176193316,-69758426.20614119,352842530.18304294
feasible_space,7.12667333711055,2.696683360048337,12.869059142416809,77.30758416042431,-21.50739663714962,-1.8500095023910976,-12.324148137017385,6.330809094493976,0.0712667333711055,0.02696683360048337,0.12869059142416808,0.773075841604243,6745166.883461843,-63518913.56824327,68879616.92423889
feasible_space,55.76409656100324,20.994052412193266,22.0679590721766,1.1738919546268924,28.040604296637696,-1.4231306497282343,-29.850391098581486,0.5230154005598742,0.5576409656100324,0.20994052412193265,0.220679590721766,0.011738919546268933,8464564.149323272,-159028796.00247464,523415589.6122308
feasible_space,12.959528330626199,67.00065889338265,6.677518360228278,13.362294415762873,-23.60817680742801,4.934255556662102,9.192701546209165,-9.115271282256348,0.129595283306262,0.6700065889338265,0.06677518360228278,0.13362294415762876,6543670.290348792,-85219959.44970724,488359795.5078971
feasible_space,38.13215499323444,12.063156601274386,22.446646330885123,27.358042074606054,5.462613940309268,3.1210121698644944,-8.071553262914065,-7.757553348673042,0.38132154993234435,0.12063156601274386,0.22446646330885123,0.2735804207460606,7703256.584834663,-113895341.49458884,497050819.7002938
feasible_space,15.714559913537233,10.07749167758273,33.054605355476966,41.15334305340308,-25.26689180568955,0.7834604348966394,-16.789693210997854,-1.3443287514336415,0.15714559913537232,0.1007749167758273,0.3305460535547697,0.4115334305340307,6718831.934121044,-70032692.94606628,183127015.88623405
feasible_space,69.36071541431708,18.430859581149416,7.662181722623062,4.546243281910437,-13.589127609813584,7.198845920214897,-26.1774961786021,-9.544659098627744,0.6936071541431709,0.18430859581149417,0.07662181722623063,0.04546243281910434,7348503.975969338,-123891447.547043,373638507.6506378
feasible_space,3.8609028789855073,13.818272556159645,20.74456347564701,61.57626108920783,14.238462768044556,-8.257895157431252,-4.901741810696432,9.652341635082383,0.038609028789855074,0.13818272556159644,0.2074456347564701,0.6157626108920784,7663396.19848207,-90608660.7626707,175113745.98780742
feasible_space,22.914540754337796,11.614718220391078,30.913784878673034,34.55695614659809,21.758802595040066,2.689770424441436,-0.868083332072942,4.128712559894424,0.22914540754337798,0.11614718220391078,0.30913784878673034,0.34556956146598095,8007080.524401122,-121942889.7495938,383554825.5435326
feasible_space,14.268127968052868,68.8869346885255,0.3924777219176758,16.45245962150396,-14.481831139261136,-9.281743743574712,-3.4134220004263334,-8.796722776724492,0.14268127968052868,0.688869346885255,0.003924777219176758,0.16452459621503956,6877468.618076773,-85850742.42763822,484352123.2933655
feasible_space,5.940362182159442,21.01976686595939,5.115246780475136,67.92462417140604,12.905402535270198,6.332147151371931,2.0416564289429218,-1.611285854207818,0.059403621821594414,0.2101976686595939,0.05115246780475136,0.6792462417140603,7501304.655947374,-101717917.30919248,289400271.5818795
feasible_space,29.775335455188763,26.6341693994659,27.543181732972155,16.047313412373175,-5.34534263495193,1.6226825226203072,-2.533421023764415,-2.5038214950410183,0.2977533545518876,0.266341693994659,0.27543181732972155,0.16047313412373176,7335232.067159986,-101286936.85785843,493870120.872205
feasible_space,25.745633676863513,33.56100490845623,20.31032108495361,20.383040329726636,20.7949982337146,-9.748175240783254,10.632386384968648,8.408918360288489,0.2574563367686351,0.3356100490845623,0.20310321084953611,0.20383040329726643,8045072.443246212,-113637200.41345955,628029174.6794186
